Tornado ID,Date/Time,Latitude,Longitude,Nearest town,State,Comments,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
737,22/05/1984 4:15,-35.88,137.31,Seddon,SA,"a squall with rotation passed near Seddon and Murray Lagoon. The width was 10 to 600 metres wide with some evidence over 10 to 11 km, but start and finish were unsure. The house shook. Ground litter picked up in a swirling motion. Sounded like a jet taking off. Damage confined to trees and fences. Kangaroo Island; a squall with rotation passed near Seddon and Murray Lagoon. The width was 10 to 600 metres wide with some evidence over 10 to 11 km, but start and finish were unsure. The house shook. Ground litter picked up in a swirling motion. Sounded like a jet taking off. Damage confined to trees and fences.  Sounds like a F0 tornado.",,,,,,,,,,,
738,8/08/1984 17:00,-33.7,134.9,Elliston,SA,"Fencing flattened, antennae bent or brought down, trees damaged or toppled, roofing removed from a shed and some house windows smashed. Tornado at Elliston;  early morning of 9 August 1984. Much damage over a narow path.",,,,,,,,,,,
739,6/12/1985 4:00,-34.44,140.6,Loxton,SA,Funnel cloud observed. Several norrow paths of damage indicate possibly more than 1 tornado. Hail and wind at Loxton;   Funnel cloud observed. Extensive damage to 15 buildings and nearby countryside. Trees uprooted or limbs ripped off.,,,,,,,,,,,
740,30/11/1986 7:15,-29,134.8,Coober Pedy,SA,"houses unrofed, caravans tipped over, telephone, power lines, fences and water tanks blown over. Funnel cloud observed. Tornado at Coober Pedy;  houses unrofed, caravans tipped over, telephone, power lines, fences and water tanks blown over. Funnel cloud observed.",,,,,,,,,,,
741,6/12/1986 5:45,-35.4,138.4,Myponga,SA,photos of a water spout sent to the Bureau Major wind damage across many parts of Adelaide.  Tornado (photos of a water spout sent to the Bureau) and large hail at Myponga;  6 Dec 1986.  See published report for details.,,,,,,,,,,,
742,18/02/1987 13:00,-33.8,138.6,Armagh,SA,5 properties affected. Numerous trees uprooted or snapped off. Power lines brought down and some roof damage. Tornado at Armagh (~2km WNW of Clare) (MN);  5 properties affected. Numerous trees uprooted or snapped off. Power lines brought down and some roof damage.,,,,,,,,,,,
743,18/02/1987 16:00,-34.4,138.3,Port Parham,SA,"Extensive damage to 7 houses. Roofs damaged, a former church destroyed, a caravanthrown against a fence"". Witness stated ""it sounded like a train coming"". Damage path ""only a few metres wide"" Tornado at Port Parham;  early morning of 19 Feb 1987. Extensive damage to 7 houses. Roofs damaged", a former church destroyed," a caravan""thrown against a fence"". Witness stated ""it sounded like a train coming"". Damage path ""only a few metres wide""""",,,,,,,,,
744,21/06/1987 3:30,-34.8,138.7,Adelaide,SA,"A number of houses roofs damaged or removed, trees snapped off near their base. Tornado at Brahma Lodge, Adelaide;  A number of houses roofs damaged or removed, trees snapped off near their base.",,,,,,,,,,,
745,19/11/1987 3:30,-36.4,140.9,Pooginagoric,SA,At least 5 hay and/or machinery sheds demolished and a similar number damaged. Fencing down and trees uprooted. Tornado at Pooginagoric (near Bordertown) (USE);  At least 5 hay and/or machinery sheds demolished and a similar number damaged. Fencing down and trees uprooted. Worst of the damage was near Pooginagoric.,,,,,,,,,,,
746,19/11/1987 3:30,-35.3,140.9,Pinnaroo,SA,"properties around Pinaroo, Kringin and Karte as well as in Victoria; Tutye/Cowangie area, suffered damage to houses, crops and trees. Tornado and hail at Pinnaroo (ML);  properties around Pinaroo, Kringin and Karte as well as in Victoria; Tutye/Cowangie area, suffered damage to houses, crops and trees.",,,,,,,,,,,
747,31/12/1987 2:40,-36.72,140.17,Kingston se,SA,Tornado at Avenue Range; 02:40 a house was wrecked when the roof and parts of the walls were demolished. Many smaller items were lifted from inside the house. The residents saw a spout approaching and a narrow path of uprooted trees and fence damage lead straight to the house. Severe gust at Kingston (LSE); 3 houses unroofed. Tornado at Avenue Range; 02:40 a house was wrecked when the roof and parts of the walls were demolished. Many smaller items were lifted from inside the house. The residents saw a spout approaching and a narrow path of uprooted trees and fence damage lead straight to the house.,,,,,,,,,,,
748,29/03/1988 7:30,-33.7,136.5,Cleve,SA,"Was in original database as an F1 event, but as far as I know, there was no damage at all!!  Have changed it to an F0  (Bureau has already copped a bit of flak over this event in Weatherwise).        I thought we'd fixed it up then?  Jenny 25 Sept 1995. Tornado at Boothby, near Cleve;  29 March 1988.  This is the famous photographed tornado.",,,,,,,,,,,
749,5/05/1988 8:45,-34.2,140.7,Renmark,SA,"houses unroofed, trees and power lines down over narrow path. Short burst of very heavy rain resulted in flooding. Gaugings only around 11mm. Tornado at Renmark (RIV);  houses unroofed, trees and power lines down over narrow path. Short burst of very heavy rain resulted in flooding. Gaugings only around 11mm.",,,,,,,,,,,
750,30/08/1988 7:20,-34.9,138.6,Adelaide,SA,"corrugated iron sheets and wood crashing down on the road"" near Marineland", whirlwind carrying a lot of dust observed. Over the golf course, paper, sand, leaves and timber passed by up to 30 metres into the air, some trees had boughs torn off.  A number of people observed a funnel cloud or whirlwind.  Estimates of wind speed 50 to 60 knots. Tornado at West Beach," Adelaide;  corrugated iron sheets and wood ""crashing down on the road"" near Marineland", whirlwind carrying a lot of dust observed. Over the golf course, paper, sand, leaves and timber passed by up to 30 metres into the air," some trees had boughs torn off.  A number of people observed a funnel cloud or whirlwind.  Estimates of wind speed 50 to 60 knots."""
751,9/12/1988 3:30,-33.7,136.5,Cleve,SA, Tornado at Cleve;  9 Dec 1988,,,,,,,,,,,
752,5/07/1989 14:00,-33.59,136.23,Kielpa,SA,"Kielpa is about 30 km WNW of Cleve.Time only and estimate. Before midnight with the passage of a front. Kielpa (EEP about 30 km WNW of Cleve); overnight 5 to 6 July, probably before midnight with the passage of a front. Narrow path of damage indicative of a tornado.",,,,,,,,,,,
753,5/07/1989 15:00,-35.1,138.6,Gawler,SA," All as 1 event because of occurring with a front. Gawler;  just after midnight 5-6 July 1989. Tornado between Gawler east and Sandy Creek.  Most damage between midnight and 1am; Power lines down in Cockatoo Valley, Sandy Creek and Lyndoch and many large trees uprooted in Tanunda Thursday morning. Mt Bold; numerous large trees knocked down in an elongated area about 500m long and 200m wide.  Adelaide suburbs; spot damage from Semaphore Park to Hackham West.  Tailem Bend; Roof off a house about 3 am.",,,,,,,,,,,
754,1/12/1989 2:00,-30.45,136.87,Roxby Downs,SA, Roxby Downs; fences down and limbs off trees. Narrow path suggests a tornado. Gust to 69 km/h measured.,,,,,,,,,,,
755,14/08/1990 6:30,-34.7,138.7,Adelaide,SA," Tornado at Smithfield, Adelaide;  14 August 1990",,,,,,,,,,,
756,3/01/1991 0:30,-37.11,140.73,Bool Lagoon,SA,"NPWS officers Heather Kriesl and Trevor Nailsmith witnessed the storm.  Tornado occurrence deduced from description of damage path. 'There was just this incredible roar of wind.  It picked up the red dust and you could not see across the road'.  About 50 trees were felled or damaged, but no damage to the park office or toilets.  The damage path was narrow but at least 3 km long. A likely tornado at Bool Lagoon Conservation Park (LSE);  3 Jan 1991. Tornado occurrence deduced from description of damage path.",,,,,,,,,,,
757,3/01/1991 2:15,-35.1,139.9,Karoonda,SA,"Details on damage path are a little vague and contradictory, however, two of three witnesses reported seeing a funnel cloud and all three estimated the wind at about 100 knots. Strong gusty winds, blowing dust and rain were observed with the storm which moved NW to SE.   Damage area to the west and south of Karoonda.  One house on edge of town lost half it's roof;  sheds were unroofed, sheets of corrugated iron blown around and many trees broken or blown over.  600-700 m of fencing 4 km SW of town was flattened.  On a property 15 km south of town, a farm building made of cement bricks was badly damaged. Tornado at Karoonda (ML);  3 Jan 1991. Details on damage path are a little vague and contradictory, however, two of three witnesses reported seeing a funnel cloud and all three estimated the wind at about 100 knots. Strong gusty winds, blowing dust and rain were observed with the storm which moved NW to SE.   Damage area to the west and south of Karoonda.",,,,,,,,,,,
758,22/01/1991 7:30,-33.4,138.1,Wandearah,SA," Long lived tornadic supercell;  22 Jan 1991.  Storm tracked thru Wandearah, Bundaleer Forest,  Jamestown,  Pandappa Station.  See Tech Note for more.",,,,,,,,,,,
759,22/01/1991 7:40,-33.6,138.5,Yacka,SA, Tornado at Yacka (MN);  22 Jan 1991.  Part of severe thunderstorm outbreak.  See Tech Report for more details.,,,,,,,,,,,
760,22/01/1991 16:00,-33,138,Port Germein,SA, Tornado at Port Germein (F);  early hours of 23 Jan 1991.  Part of severe thunderstorm outbreak.  See Tech Report for more detail.,,,,,,,,,,,
761,16/06/1991 3:30,-35.4,138.3,Adelaide,SA,10 stobie poles at Carrackalinga snapped off as a waterspout crossed the coast. The steel sections of the poles were rusted. Waterspout moved onshore at Carrickalinga (GAA);  16 June 1991. 10 stobie poles snapped off as a waterspout crossed the coast. The steel sections of the poles were rusted.,,,,,,,,,,,
762,28/06/1991 13:30,-37,140.4,Lucindale,SA,"Some trees stripped of foliage, many broke off or uprooted. Tornado at Lucindale (LSE);  28 June 1991",,,,,,,,,,,
763,20/08/1991 9:30,-34.9,139,Mount Torrens,SA,Tornado between Mt Torrens and Rockleigh. Damage mostly confined to trees although a shed was involved. Tornado between Mt Torrens and Rockleigh. Severe wind gusts at Adelaide and Parafield (GAA/MLR);  A significant line of showers and thunderstorms passed over Adelaide and the Mt Lofty Ranges and southern Mid North. The Willaston Hotel lost a section of its roof. A roof was blown off in the inner city and billboards destroyed. Large hail reported near Rockleigh.,,,,,,,,,,,
764,4/04/1992 5:40,-37.57,140.7,Kalangadoo,SA,"Some uncertainty as to why this event was classified a tornado.  The storm came from the west or northwest.  The strong gusts lasted about 5 minutes and occurred with rain and small hail.  Sheets of iron were removed from 3 houses;  a home-made carport was destroyed;  about 2 dozen trees were downed in the general area;  Also many tree limbs down.  Damage path was described as narrow, about 1 1/2 km wide.  Heavy rain with the storm - caused bowls to be abandoned! Tornado at Kalangadoo (LSE);  4 April 1992",,,,,,,,,,,
765,9/06/1992 8:30,-37.47,140.76,Penola,SA,"About 30 large redgums in grazing country had branches torn off.  Limbs of 15-45 cm in diameter were broken off.  Damage was strewn along the damage track, with some debris carried 100-150 metres from the parent tree.  One mature gum was snapped off 4-6 metres above the ground (where trunk was nearly 1 metre in diameter).  Open grazing country to the west of the damaged area.  Photo provided (see file).  Dimensions of damage path provided by the Paltridges. Tornado at Krongart, south southwest of Penola (LSE);  9 June 1992. About 30 large redgums in grazing country had branches torn off.",,,,,,,,,,,
766,9/06/1992 11:00,-36.61,140.71,Padthaway,SA,"Details provided by Mrs Barnett.  Path described as 1 1/4 miles long and 80-100 yards wide.  Two trees were uprooted; two were broken off half way up and numerous others had their tops taken off.  Difficult to assess severity.  High F0/low F1. Tornado on farming property, east of Padthaway (USE);  9 June 1992",,,,,,,,,,,
767,11/08/1992 21:00,-34.75,138.612,Adelaide,SA,"More than 50 houses were damaged, several suffering major structural damage.  See Fig 2(a) of Met Note 207.  Damage bill estimated as $500,000. Tornado at Salisbury, Adelaide;  12 Aug 1992.  Over 50 houses were damaged over a 4 km track.  See Met Note 207 for more detail.  Several severe convective gusts with front - need to check radar to identify storm cells.",,,,,,,,,,,
